title,date,tags,company,link
Banksalad Product Language를 소개합니다,2020.08.14,product language#디자인시스템#협업#ios,뱅크샐러드,https://blog.banksalad.com/tech/banksalad-product-language-ios/
뱅크샐러드 데이터 조직과 플래닝샵 떠나기,2020.04.21,data foundation#planningshop#workshop#data#okr#retrospective#planning#planningshop,뱅크샐러드,https://blog.banksalad.com/tech/data-foundation-planningshop/
"React밖에 모르는 당신에게. GatsbyJS한 잔, '채용~'",2020.04.05,blog#gatsby#개츠비#markdown#static page#react#블로그개발#개발기,뱅크샐러드,https://blog.banksalad.com/tech/build-a-website-with-gatsby/
"매출 손실을 줄여주는 외부링크 관제 Bot, 'URL Checker' 개발기",2020.03.13,web#monitoring#observability#observability#puppeteer#automation#slackbot#slack#bot,뱅크샐러드,https://blog.banksalad.com/tech/url-status-checker/
하루에 1000번 배포하는 조직 되기,2020.02.29,deploy#배포#chatops#github actions,뱅크샐러드,https://blog.banksalad.com/tech/become-an-organization-that-deploys-1000-times-a-day/
프로덕션 환경에서 사용하는 golang과 gRPC,2020.02.27,grpc#golang#observability#idl#protobuf#observability#go,뱅크샐러드,https://blog.banksalad.com/tech/production-ready-grpc-in-golang/
폐쇄망 환경의 배포 시스템 개발기,2020.02.25,폐쇄망#배포#idc#deploy#alice,뱅크샐러드,https://blog.banksalad.com/tech/how-we-have-built-alice/
"테스트 코드, 안드로이드에서는 어떻게 작성해야 할까?",2020.02.20,andorid#testing#test#testing#test,뱅크샐러드,https://blog.banksalad.com/tech/test-in-banksalad-android/
AWS re:Invent 2019 견문록,2019.12.10,aws#re:invent,뱅크샐러드,https://blog.banksalad.com/tech/aws-reinvent-2019/
PyCon KR 2019 뱅크샐러드 돌아보기,2019.08.26,pycon#pycon,뱅크샐러드,https://blog.banksalad.com/tech/pycon19/
뱅크샐러드 at Apple Store,2018.12.28,apple#mocking,뱅크샐러드,https://blog.banksalad.com/tech/banksalad-at-apple-store/
Typescript로 Local Storage 안전하게 사용하기,2017.08.03,typescript#local storage#web#front end,뱅크샐러드,https://blog.banksalad.com/tech/typescript-local-storage/
