title,date,tags,company,link
LINE 오픈챗 서버가 100배 급증하는 트래픽을 다루,2023.04.21,server-side,라인,https://engineering.linecorp.com/ko/blog/how-line-openchat-server-handles-extreme-traffic-spikes/
LINE Open Source Sprint 2023: 업무 시간에 내가 좋아하는 오픈소스에 기여하기,2023.04.14,open source,라인,https://engineering.linecorp.com/ko/blog/line-open-source-sprint-2023-recap/
감자탕 먹고 Vue.js로 Figma 번역 플러그인 만든 이야기,2023.04.07,server-side#front end,라인,https://engineering.linecorp.com/ko/blog/create-figma-translation-plugin-with-vuejs/
"LINE의 엔드 투 엔드 MLOps 플랫폼, MLU",2023.03.31,data/ai#machine learning#mlops,라인,https://engineering.linecorp.com/ko/blog/line-end-to-end-mlops-platform-mlu/
Flutter 인기 아키텍처 라이브러리 3종 비교 분석 - GetX vs BLoC vs Provider,2023.03.17,andorid#ios#flutter,라인,https://engineering.linecorp.com/ko/blog/flutter-architecture-getx-bloc-provider/
"멀쩡한 앱을 Flutter 앱으로 다시 짠 이유 - 일본 1위 배달 앱, 두 번째 Recode",2023.03.10,andorid#ios#client-side#flutter,라인,https://engineering.linecorp.com/ko/blog/demaecan-2nd-recode-kmm-to-flutter/
'Tech-Verse 2022' 웹 접근성 향상을 위한 노력,2023.03.03,uit#accessibility#tech-verse,라인,https://engineering.linecorp.com/ko/blog/tech-verse2022-web-a11y/
LINE 프런트엔드 개발자가 사용하는 프레임워크와 툴,2023.02.24,front end#uit#survey,라인,https://engineering.linecorp.com/ko/blog/uit-survey2022-report/
메시징 서버 개발 프로세스 개선,2023.02.13,server-side,라인,https://engineering.linecorp.com/ko/blog/improving-the-messaging-server-development-process/
쿠버네티스 환경에서 Confluent Platform을 사용해 한 단계 진보한 데이터 파이프라인 구축하기,2023.01.20,server-side#java#data,라인,https://engineering.linecorp.com/ko/blog/advanced-data-pipeline-with-confluent-platform-on-kubernetes/
Open Source Summit Japan 2022에 LINE이 Gold Sponsor로 후원했습니다,2023.01.10,event report#open source,라인,https://engineering.linecorp.com/ko/blog/open-source-summit-japan-2022-gold-sponsor-recap/
Flutter 패키지로 공통 모듈 리팩토링하기,2023.01.06,andorid#ios#client-side#flutter,라인,https://engineering.linecorp.com/ko/blog/common-module-refactoring-with-flutter-package/
사이드카 프록시로 구현한 서비스 인증,2022.12.30,server-side#security#java,라인,https://engineering.linecorp.com/ko/blog/service-authentication-sidecar-proxy/
OpenInfra & Cloud Native Days Korea 2022를 다녀왔습니다,2022.12.27,cloud/infra#line sponsorship,라인,https://engineering.linecorp.com/ko/blog/openinfra-cloud-native-days-korea-2022-recap/
LINE Pay에서 SwiftUI TextField 사용하기,2022.12.09,ios,라인,https://engineering.linecorp.com/ko/blog/line-pay-swiftui-textfield/
화상 회의할 때 음성 품질을 높이는 기술,2022.12.06,andorid#ios#data/ai#windows,라인,https://engineering.linecorp.com/ko/blog/line-voip-voice-quality-with-vqe/
NLP 국제 학회 COLING 2022 참석 후기,2022.12.01,data/ai,라인,https://engineering.linecorp.com/ko/blog/nlp-intl-conference-colling-2022-recap/
템플릿 메서드 패턴으로 모순 없는 상태 보장하기,2022.11.24,ios#swift#design pattern,라인,https://engineering.linecorp.com/ko/blog/templete-method-pattern/
암호 알고리즘 AES-GCM-SIV 최적화 작업 소개,2022.11.17,security,라인,https://engineering.linecorp.com/ko/blog/AES-GCM-SIV-optimization/
JS CONF 2022에 다녀왔습니다,2022.10.28,line sponsorship#front end,라인,https://engineering.linecorp.com/ko/blog/jsconf-korea-2022-recap/
LINE과 Yahoo! JAPAN의 공동 테크 콘퍼런스 'Tech-Verse 2022'를 개최합니다,2022.10.26,line events,라인,https://engineering.linecorp.com/ko/blog/line-zholdings-tech-conference-tech-verse-2022/
LINE 알림 센터의 메인 스토리지를 Redis에서 MongoDB로 전환하기,2022.10.19,server-side,라인,https://engineering.linecorp.com/ko/blog/LINE-integrated-notification-center-from-redis-to-mongodb/
messaging-hub 트러블 슈팅,2022.10.14,server-side,라인,https://engineering.linecorp.com/ko/blog/messaing-hub-troubleshooting/
비동기 서버에서 이벤트 루프를 블록하면 안 되는 이유 3부 - Reactor 패턴과 이벤트 루프,2022.10.07,armeria#open source,라인,https://engineering.linecorp.com/ko/blog/do-not-block-the-event-loop-part3/
비동기 서버에서 이벤트 루프를 블록하면 안 되는 이유 2부 - Java NIO와 멀티플렉싱 기반의 다중 접속 서버,2022.09.30,armeria#open source,라인,https://engineering.linecorp.com/ko/blog/do-not-block-the-event-loop-part2/
비동기 서버에서 이벤트 루프를 블록하면 안 되는 이유 1부 - 멀티플렉싱 기반의 다중 접,2022.09.23,armeria#open source,라인,https://engineering.linecorp.com/ko/blog/do-not-block-the-event-loop-part1/
온라인 2022 UIT 글로벌 워크숍,2022.09.16,line events#front end,라인,https://engineering.linecorp.com/ko/blog/2022-UIT-global-workshop-online/
INFCON 2022에 다녀왔습니다,2022.09.08,event report#sponsorship,라인,https://engineering.linecorp.com/ko/blog/infcon-2022-recap/
Hive에서 실시간으로 쇼핑 데이터를 조회할 수 있게 ETL 개선하기,2022.09.08,server-side#data,라인,https://engineering.linecorp.com/ko/blog/improve-ETL-to-view-data-real-time-on-Hive/
QA가 Shift-left와 Shift-right 접근 방법을 통해 더 나은 품질을 확보하는 방법,2022.08.26,qa,라인,https://engineering.linecorp.com/ko/blog/quality-advocator-shift-left-shift-right/
SHIELD: LINE VOOM을 어뷰저로부터 보호하기,2022.08.18,data/ai,라인,https://engineering.linecorp.com/ko/blog/shield-abusing-detection-with-rule-and-ml/
SMARTIAN: 데이터 흐름 분석을 활용한 스마트 컨트랙트 퍼징,2022.08.05,security,라인,https://engineering.linecorp.com/ko/blog/smartian-smart-contract-fuzzing-with-data-flow-analyses/
KSETL로 Kafka 스트림 ETL 시스템을 빠르게 구성하기,2022.08.02,data,라인,https://engineering.linecorp.com/ko/blog/quickly-build-kafka-stream-etl-system-with-ksetl/
개발자를 위한 친절한 UI 컴포넌트 라이브러리 만들기,2022.07.29,front end,라인,https://engineering.linecorp.com/ko/blog/ui-component-library-for-developers-with-typescript-storybook/
LINT: HTTP/2와 TLS를 통한 네트워크 현,2022.07.19,network,라인,https://engineering.linecorp.com/ko/blog/LINT-newtork-modernization-http2-tls/
LINE 개발자들이 Spring 대신 Armeria를 사용하는 이유,2022.07.12,armeria#open source,라인,https://engineering.linecorp.com/ko/blog/hello-armeria-bye-spring/
Armeria로 서버 간 인증 마이크로서비스 개발하기,2022.06.22,armeria#open source,라인,https://engineering.linecorp.com/ko/blog/building-an-authentication-microservice-with-Armeria/
"딥러닝은 어떻게 동작할까? 현재 어디까지 왔고, 미래는 어떻게 될까?",2022.06.21,data/ai,라인,https://engineering.linecorp.com/ko/blog/how-deep-learning-works-and-how-far-we-now/
Armeria를 소개합니다,2022.05.31,armeria#open source,라인,https://engineering.linecorp.com/ko/blog/introduce-armeria/
사용자의 요구를 만족시키는 사용 품질 확보하기,2022.05.30,qa,라인,https://engineering.linecorp.com/ko/blog/quality-in-use-meet-the-needs-of-users/
"사내 용어 사전, LINE Words 오픈 여정기",2022.05.27,technical writing,라인,https://engineering.linecorp.com/ko/blog/glossary-project-line-words-open/
LINE 플랫폼 서버의 장애 대응 프로세스와 문화,2022.05.13,server-side#dev culture,라인,https://engineering.linecorp.com/ko/blog/line-platform-server-outage-process-and-dev-culture/
PIPE: 더 나은 개발자 경험을 제공하기 위한 CI/CD,2022.05.03,,라인,https://engineering.linecorp.com/ko/blog/pipe-ci-cd-with-runtime/
"일본 1위 배달 앱, 바닥부터 다시 짠다 - Recode 프로젝트",2022.04.25,andorid#ios#client-side,라인,https://engineering.linecorp.com/ko/blog/about-demaecan-recode-project/
Kotlin JDSL: Kotlin을 이용해 손쉽게 Reactive Criteria API를 작성해 봅시다,2022.04.22,server-side#open source,라인,https://engineering.linecorp.com/ko/blog/kotlinjdsl-reactive-criteria-api-with-kotlin/
Kotlin JDSL: Kotlin을 이용해 좀 더 쉽게 JPA Criteria API를 작성해 봅시다,2022.04.15,open source,라인,https://engineering.linecorp.com/ko/blog/kotlinjdsl-jpa-criteria-api-with-kotlin/
Turborepo로 모노레포 개발 경험 향상하기,2022.04.15,front end,라인,https://engineering.linecorp.com/ko/blog/monorepo-with-turborepo/
계정(account) 기반 블록체인에서의 개인 정보 보호,2022.04.15,blockchain,라인,https://engineering.linecorp.com/ko/blog/how-do-we-secure-transaction-data-in-account-base-blockchain/
모바일 GPU에서 뉴럴 네트워크를 더 효율적으로 만들기,2022.04.07,data/ai,라인,https://engineering.linecorp.com/ko/blog/neural-network-on-mobile-gpu/
LINE이 Apache Software Foundation의 Silver Sponsor로 합류합니다,2022.03.29,open source#line sponsorship,라인,https://engineering.linecorp.com/ko/blog/line-apache-software-foundation-silver-sponsor/
여러 조직에 Airflow 제공하기 2 - 사용자 테스트 Airflow 제공 자동화,2022.03.28,data#cloud/infra,라인,https://engineering.linecorp.com/ko/blog/multi-tenancy-airflow-2/
여러 조직에 Airflow 제공하기 1 - 멀티테넌시 Airflow 환경 제공하기,2022.03.28,data#cloud/infra,라인,https://engineering.linecorp.com/ko/blog/multi-tenancy-airflow-1/
메시징 시스템(a.k.a messaging-hub) 톺아보기,2022.03.25,server-side,라인,https://engineering.linecorp.com/ko/blog/about-messaging-hub-2/
기술 부채를 갚기 위한 첫 발을 떼기까지,2022.03.18,server-side,라인,https://engineering.linecorp.com/ko/blog/about-messaging-hub-1/
오래된 프로덕트 디자인 리뉴얼하기,2022.03.04,,라인,https://engineering.linecorp.com/ko/blog/demaecan-product-design-renewal/
LINE Open Source Sprint 2021: 오픈소스에 잘 기여하는 문화 만들기,2022.02.25,open source#line events,라인,https://engineering.linecorp.com/ko/blog/line-open-source-sprint-2021-recap/
LINE 앱의 다자간 대화 기능 통합,2022.02.24,server-side,라인,https://engineering.linecorp.com/ko/blog/line-app-group-talk/
"간편하게 서버 데이터를 로딩하는 Fetcher, Swift로 구현하기",2022.02.18,andorid#ios,라인,https://engineering.linecorp.com/ko/blog/introduce-android-fetcher-swift-implementation/
2022년 웹 개발에서 고려해야 할 환경,2022.02.15,front end#uit#javascript#css,라인,https://engineering.linecorp.com/ko/blog/the-baseline-for-web-development-in-2022/
보안인들의 유쾌한 모임! Becks KR 온라인 밋업에 참가했습니다,2022.01.28,security engineering,라인,https://engineering.linecorp.com/ko/blog/line-becks-kr-1/
LINE의 2022년 신년 대응: 리모트 환경에서 트래픽 폭증에 대비하기,2022.01.25,line events#system engineering#tech management,라인,https://engineering.linecorp.com/ko/blog/line-2022-new-year/
온라인 시대! YouTube Live로 개발자 행사 운영하기(feat. Developer Relations),2022.01.25,developer relations,라인,https://engineering.linecorp.com/ko/blog/line-developer-relations-youtube-live/
"HyperCLOVA와 NFT 마켓, LINE이 그리는 기술의 미래",2022.01.12,data/ai#blockchain,라인,https://engineering.linecorp.com/ko/blog/line-developer-day-2021-keynote-2/
"메신저에서 AI와 블록체인까지, LINE이 10년간 걸어온 길",2022.01.12,data/ai#blockchain,라인,https://engineering.linecorp.com/ko/blog/line-developer-day-2021-keynote-1/
Vue 컴포넌트 - 메모리 누수 분석하기,2022.01.11,web development,라인,https://engineering.linecorp.com/ko/blog/vue-memory-leak-analysis/
LINE Developer Relations 뉴비의 100일,2022.01.05,developer relations#line events,라인,https://engineering.linecorp.com/ko/blog/line-developer-relations-team-newbie/
REST API 취약점 탐지 자동화,2021.12.30,security engineering,라인,https://engineering.linecorp.com/ko/blog/line-rest-api-fuzzing/
LINE Developer Day 2021을 돌아보며,2021.12.21,line developer day,라인,https://engineering.linecorp.com/ko/blog/line-developer-day-2021-report/
"사내 클라이언트 개발자 행사, LINE Client Day 2021 후기",2021.12.03,andorid#ios#line events#client-side,라인,https://engineering.linecorp.com/ko/blog/line-client-day-2021/
MLOps를 위한 BentoML 기능 및 성능 테스트 결과 공유 – 2,2021.11.30,kubernetes#data/ai,라인,https://engineering.linecorp.com/ko/blog/mlops-bentoml-2/
MLOps를 위한 BentoML 기능 및 성능 테스트 결과 공유 - 1,2021.11.30,kubernetes#data/ai,라인,https://engineering.linecorp.com/ko/blog/mlops-bentoml-1/
ELI: 더 안전한 LINE의 가상자산 지갑 플랫폼,2021.11.03,blockchain,라인,https://engineering.linecorp.com/ko/blog/eli-line-cryptocurrency-wallet-platform/
Swift Concurrency에 대해서,2021.10.22,ios,라인,https://engineering.linecorp.com/ko/blog/about-swift-concurrency/
LINE Web Timeline 이미지 얼굴 인식 기능 적용,2021.10.21,web development,라인,https://engineering.linecorp.com/ko/blog/line-web-timeline-image-face-recognition/
Swift 타입 시스템 탐험기,2021.10.05,ios,라인,https://engineering.linecorp.com/ko/blog/about-swift-type-system/
"두 달간의 온보딩 스터디, LINE iOS 신입 개발자 적응기",2021.09.17,ios,라인,https://engineering.linecorp.com/ko/blog/line-ios-new-developers/
결제 제휴를 통해 보다 편하게 결제할 수 있는 세상 만들기,2021.09.15,server-side#web development#fintech,라인,https://engineering.linecorp.com/ko/blog/line-pay-payment-alliance-cross-border/
LINE에서 테스트를 최적화하는 방법,2021.08.18,qa,라인,https://engineering.linecorp.com/ko/blog/testing-optimization/
FIDO at LINE: FIDO2 서버를 오픈 소스로 공개했습니다,2021.08.11,security engineering#open source,라인,https://engineering.linecorp.com/ko/blog/fido-at-line-fido2-server-opensource/
"NLP와 OCR, 머신 러닝으로 더욱 편리하고 특별한 LINE 가계부 만들기",2021.08.03,server-side#data/ai#fintech,라인,https://engineering.linecorp.com/ko/blog/line-kakeibo-with-nlp-ocr-machinelearning/
듀얼 QA 프로세스를 소개합니다,2021.07.30,qa,라인,https://engineering.linecorp.com/ko/blog/dual-qa-process/
변화하는 영상 통화 트렌드에 LINE이 대응하는 방법,2021.07.21,,라인,https://engineering.linecorp.com/ko/blog/transformation-video-calling-into-realtime-communication/
Armeria 지표 커스터마이징하기,2021.07.15,server-side#armeria#java,라인,https://engineering.linecorp.com/ko/blog/armeria-metrics-customizing/
LINE Pay의 'Know Your Customer(KYC)',2021.07.06,data/ai#fintech,라인,https://engineering.linecorp.com/ko/blog/line-pay-know-your-customer-kyc/
Armeria에서 Prometheus 지표 모니터링하기,2021.06.28,server-side#armeria#java,라인,https://engineering.linecorp.com/ko/blog/armeria-prometheus-monitoring/
LINE에서 하루 만에 정적 웹 페이지 개발해서 배포하는 방법,2021.06.18,web development,라인,https://engineering.linecorp.com/ko/blog/how-to-quickly-develop-static-pages-in-line/
뉴 노멀 시대의 인셉션 워크숍,2021.06.11,agile,라인,https://engineering.linecorp.com/ko/blog/inception-workshop-in-the-new-normal/
"개발자와 디자이너의 협업을 위한 LINE 디자인 시스템, LDS 소개",2021.06.01,,라인,https://engineering.linecorp.com/ko/blog/line-design-system/
LINE Android CI에 App Bundle 적용기,2021.05.21,andorid,라인,https://engineering.linecorp.com/ko/blog/line-android-ci-appbundle/
CI/CD 자동화가 가져다 준 행복,2021.05.14,devops,라인,https://engineering.linecorp.com/ko/blog/ci-cd-automation/
LINE AR 렌더링 엔진 개발기,2021.05.11,ar,라인,https://engineering.linecorp.com/ko/blog/line-ar-rendering-engine-yuki-elsa/
LINE 메신저 앱에 온 디바이스 머신 러닝 적용하기,2021.05.03,data/ai,라인,https://engineering.linecorp.com/ko/blog/on-device-machine-learning-line-app/
LINE 광고 서버 개발 팀의 DevOps 문화,2021.04.28,devops,라인,https://engineering.linecorp.com/ko/blog/line-ads-devops-culture/
LINE의 QA는 어떻게 일할까?,2021.04.23,qa,라인,https://engineering.linecorp.com/ko/blog/about-line-qa/
Sentry로 사내 에러 로그 수집 시스템 구축하기,2021.04.22,web development,라인,https://engineering.linecorp.com/ko/blog/log-collection-system-sentry-on-premise/
LINE 광고 플랫폼의 MSA 환경에서 Zipkin을 활용해 로그 트레이싱하기,2021.04.16,server-side#java,라인,https://engineering.linecorp.com/ko/blog/line-ads-msa-opentracing-zipkin/
"LINE의 자체 개발 SSL 인증서 관리 시스템, VOYAGER",2021.04.05,security engineering,라인,https://engineering.linecorp.com/ko/blog/manage-ssl-certificates-with-secure-reliable-system/
"생체 정보를 활용한 안전한 로그인, passwordless LINE 프로젝트를 소개합니다",2021.03.29,security engineering,라인,https://engineering.linecorp.com/ko/blog/secure-line-login-biometric-key/
LINE 오픈챗 서버 원클릭 릴리스 자동화 시스템 개발기,2021.03.23,server-side,라인,https://engineering.linecorp.com/ko/blog/line-openchat-server-release-automation/
Jenkins에서 Kubernetes 플러그인을 이용해 보다 쉽고 효율적으로 성능 테스트하기,2021.03.23,automation#kubernetes#jenkins,라인,https://engineering.linecorp.com/ko/blog/performance-test-in-jenkins-run-dynamic-pod-executors-in-kubernetes-parallelly/
requestIdleCallback으로 초기 렌더링 시간 14% 단축하기,2021.03.12,front end#fintech#line証券#証券フロントエンド,라인,https://engineering.linecorp.com/ko/blog/line-securities-frontend-4/
LINE의 프라이빗 클라우드 Verda 플랫폼의 Verda Reliability Engineering 팀을 소개합니다,2021.02.04,verda#site reliability engineering#team&project,라인,https://engineering.linecorp.com/ko/blog/verda-reliability-engineering-team/
C4 모델과 C4-PlantUML을 이용한 소프트웨어 구조 다이어그램 만들기,2021.01.25,technical writing,라인,https://engineering.linecorp.com/ko/blog/diagramming-c4-model-c4-plantuml/
LINE DEVELOPER DAY 2020 개최 후기,2021.01.13,line developer day,라인,https://engineering.linecorp.com/ko/blog/line-developer-day-2020-report/
코로나 시대 원격 QA! 오픈소스 디바이스팜 STF 도입기,2021.01.08,andorid#qa#tech management,라인,https://engineering.linecorp.com/ko/blog/remote-qa-devicefarm-stf/
Kubernetes를 이용한 효율적인 데이터 엔지니어링(Airflow on Kubernetes VS Airflow Kubernetes Executor) - 2,2021.01.06,kubernetes#data/ai,라인,https://engineering.linecorp.com/ko/blog/data-engineering-with-airflow-k8s-2/
Kubernetes를 이용한 효율적인 데이터 엔지니어링(Airflow on Kubernetes VS Airflow Kubernetes Executor) - 1,2021.01.06,kubernetes#data/ai,라인,https://engineering.linecorp.com/ko/blog/data-engineering-with-airflow-k8s-1/
"개발자의 성장 엔진, LINE Developer Relations 팀을 소개합니다!",2020.12.23,developer relations#dev culture,라인,https://engineering.linecorp.com/ko/blog/line-plus-developer-relations-team/
그것이 알고 싶다 - 왜 개발자는 글을 못 쓸까?,2020.12.22,technical writing,라인,https://engineering.linecorp.com/ko/blog/why-are-engineers-so-bad-at-writing/
2020년 한 해 동안 방구석에서 온라인 오픈소스 컨퍼런스에 참가한 후기,2020.12.17,open source#developer relations,라인,https://engineering.linecorp.com/ko/blog/2020-virtual-opensource-conference-recap/
"사내 Android 개발자 행사, LINE Android Day 후기",2020.12.16,andorid#line events,라인,https://engineering.linecorp.com/ko/blog/line-android-day-1-recap/
사용자 스토리 포인트로 스마트하게 프로젝트 진행하기(feat. LINE Pay 개발 팀),2020.12.15,agile#dev culture#tech management,라인,https://engineering.linecorp.com/ko/blog/user-story-point-in-line-pay-team/
"Kafka와 MongoDB, Kubernetes로 유연하고 확장 가능한 LINE 쇼핑 플랫폼 구축하기",2020.12.10,server-side#data/ai,라인,https://engineering.linecorp.com/ko/blog/line-shopping-platform-kafka-mongodb-kubernetes/
120가지 사용자 행동 분석을 자동화할 수 있는 '데이터 제품' 만들기,2020.12.09,data/ai#tech management,라인,https://engineering.linecorp.com/ko/blog/data-analytics-platform-lua-analytics/
LINE 메신저 프로필 꾸미기에 CSS Flexbox를 활용한 Flex 레,2020.12.03,andorid#ios,라인,https://engineering.linecorp.com/ko/blog/line-profile-flex-layout-with-css-flexbox/
지속 가능한 소프트웨어 설계 패턴: 포트와 어댑터 아키텍처 적용하기,2020.12.01,tech management,라인,https://engineering.linecorp.com/ko/blog/port-and-adapter-architecture/
LINE Engineering 블로그에서 Advent Calendar 2020을 진행합니다,2020.11.30,line events,라인,https://engineering.linecorp.com/ko/blog/advent-calendar-2020/
LINE DEVELOPER DAY 2020 한국 발표자를 소개합니다!,2020.11.18,line developer day#line events,라인,https://engineering.linecorp.com/ko/blog/line-developer-day-2020-korean-session/
"LINE의 글로벌 기술 컨퍼런스, LINE DEVELOPER DAY 2020이 개최됩니다!",2020.10.28,line developer day,라인,https://engineering.linecorp.com/ko/blog/line-developer-day-2020-announcement/
LINE Timeline의 새로운 도전 3편 - Discover 추천 모델,2020.09.14,data science#line timeline,라인,https://engineering.linecorp.com/ko/blog/line-timeline-discover-ml-recommendation/
LINE Timeline의 새로운 도전 2편 - Discover 딜리버리 시스템 소개,2020.09.14,server-side#line timeline,라인,https://engineering.linecorp.com/ko/blog/line-timeline-discover-delivery-system/
TypeScript enum을 사용하지 않는 게 좋은 이유를 Tree-shaking 관점에서 소개합니다.,2020.09.10,front end#uit#line growth technology#typescript,라인,https://engineering.linecorp.com/ko/blog/typescript-enum-tree-shaking/
2020 상반기 LINE 신입 개발자 3인의 WOW한 입사기!,2020.09.03,line careers,라인,https://engineering.linecorp.com/ko/blog/2020-first-half-new-liners-interview/
React 컴포넌트를 커스텀 훅으로 제공하기,2020.08.18,front end#fintech#line証券#証券フロントエンド,라인,https://engineering.linecorp.com/ko/blog/line-securities-frontend-3/
머신러닝을 활용한 오픈챗 클린 스코어 모델 개발기,2020.08.11,,라인,https://engineering.linecorp.com/ko/blog/line-openchat-cleanscore/
Bazel로 LINE의 iOS 앱 빌드 속도를 2배 빠르게!,2020.08.07,ios#swift#bazel#build system#objective-c#reproducible build#starlark#xcode,라인,https://engineering.linecorp.com/ko/blog/improving-build-performance-line-ios-bazel/
개선된 페이지 스택으로 LINE 증권의 웹 페이지 전환 처리하기,2020.07.29,front end#fintech#line証券#証券フロントエンド#react,라인,https://engineering.linecorp.com/ko/blog/line-securities-frontend-2/
누가 Kubernetes 클러스터에 있는 나의 사랑스러운 Prometheus 컨테이너를 죽였나!,2020.07.10,,라인,https://engineering.linecorp.com/ko/blog/prometheus-container-kubernetes-cluster/
LINE 머신 러닝 엔지니어 임준석 님을 만나보았습니다,2020.07.08,interview,라인,https://engineering.linecorp.com/ko/blog/machine-learning-engineer-interview/
LINE 통화: 최고의 품질을 위한 8년간의 여정,2020.06.29,qa#tech management,라인,https://engineering.linecorp.com/ko/blog/line-call-quality-assurance/
Kafka를 이용한 작업 큐 라이브러리 'Decaton' 활용 사례,2020.06.25,kafka#decaton,라인,https://engineering.linecorp.com/ko/blog/decaton-case-studies/
LINE 오픈소스 매니저 이서연 님을 만나보았습니다!,2020.06.23,open source#interview,라인,https://engineering.linecorp.com/ko/blog/line-opensource-manager-interview/
주석 분석기를 이용한 간단한 API 문서화 방법,2020.06.19,technical writing,라인,https://engineering.linecorp.com/ko/blog/comments-parsing-api-documentation/
고 처리량 분산 비율 제한기,2020.06.17,,라인,https://engineering.linecorp.com/ko/blog/high-throughput-distributed-rate-limiter/
UICollectionView를 이용한 LINE iOS 대화방 리팩토링 - 2,2020.05.26,ios,라인,https://engineering.linecorp.com/ko/blog/ios-refactoring-uicollectionview-2/
UICollectionView를 이용한 LINE iOS 대화방 리팩토링 - 1,2020.05.26,ios,라인,https://engineering.linecorp.com/ko/blog/ios-refactoring-uicollectionview-1/
코드 가독성에 대해 – 5. 리뷰와 정리,2020.05.13,codereadability,라인,https://engineering.linecorp.com/ko/blog/code-readability-5/
서버 사이드 테스트 자동화 여정 -  5. 성능 테스트 리포트 생성 및 자동화 시스템 업무 적용 결과,2020.05.11,server-side#qa#testing#automation#tech management,라인,https://engineering.linecorp.com/ko/blog/server-side-test-automation-5/
서버 사이드 테스트 자동화 여정 - 4. 성능 테스트 자동화 목표 설정 및 테스트 환경 구성,2020.05.08,server-side#qa#testing#automation#tech management,라인,https://engineering.linecorp.com/ko/blog/server-side-test-automation-4/
Armeria의 서킷 브레이커 사용해 보기,2020.04.27,server-side#armeria#java,라인,https://engineering.linecorp.com/ko/blog/try-armeria-circuit-breaker/
LINE 트랜스코딩 서버 아키텍처 개선기 - 2,2020.04.22,server-side#tech management,라인,https://engineering.linecorp.com/ko/blog/line-transcoding-server-architecture-improvement-2/
LINE 트랜스코딩 서버 아키텍처 개선기 - 1,2020.04.22,server-side#tech management,라인,https://engineering.linecorp.com/ko/blog/line-transcoding-server-architecture-improvement-1/
LINE Timeline의 새로운 도전 1편 - 추천 컨텐츠 탐색을 위한 Discover와 새로운 구독 모델 Follow,2020.04.20,server-side#data/ai,라인,https://engineering.linecorp.com/ko/blog/a-new-challenge-for-line-timeline-1/
Android 취약점 탐색 자동화를 위한 Jandroid 적용기,2020.04.14,andorid#security engineering#automation,라인,https://engineering.linecorp.com/ko/blog/use-jandroid-for-automated-android-vulnerability-detection/
"Mono-repo, Multi-project를 Gradle 플러그인으로 손쉽게 관리하기",2020.04.07,open source,라인,https://engineering.linecorp.com/ko/blog/mono-repo-multi-project-gradle-plugin/
